,maker_num,model_num,detail_num,cost,exchange,repair
5659,2828,5124,5648,510712.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5660,2828,5124,5648,650048.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5661,2828,5124,5648,430922.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5663,2828,5124,5648,417869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5664,2828,5124,5648,519469.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5665,2828,5124,5648,635779.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
5666,2828,5124,5648,432529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5670,2828,5124,5648,604262.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5673,2828,5124,5648,279759.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5681,2828,5124,5648,207046.0,Wheel:exchange,Wheel:exchange
5682,2828,5124,5648,9100.0,Side mirror:exchange,Side mirror:exchange
5683,2828,5124,5648,329519.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5685,2828,5124,5648,341239.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5688,2828,5124,5648,341239.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5690,2828,5124,5648,329519.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5691,2828,5124,5648,9100.0,Side mirror:exchange,Side mirror:exchange
5692,2828,5124,5648,207046.0,Wheel:exchange,Wheel:exchange
5700,2828,5124,5648,279759.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5703,2828,5124,5648,604262.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5707,2828,5124,5648,432529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5708,2828,5124,5648,635779.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
5709,2828,5124,5648,519469.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5710,2828,5124,5648,417869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5712,2828,5124,5648,430922.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5713,2828,5124,5648,650048.0,"Bumper:coating,exchange","Bumper:coating,exchange"
5714,2828,5124,5648,510712.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5715,2828,5124,5648,897021.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
5726,2828,5727,5727,101709.0,Wheel:exchange,Wheel:exchange
5729,2828,5727,5727,482308.0,Wheel:exchange,Wheel:exchange
5731,2828,5727,5727,165800.0,Wheel:exchange,Wheel:exchange
5740,2828,5727,5727,165800.0,Wheel:exchange,Wheel:exchange
5742,2828,5727,5727,482308.0,Wheel:exchange,Wheel:exchange
5752,2828,5747,5747,534100.0,Wheel:exchange,Wheel:exchange
5756,2828,5747,5747,613800.0,Wheel:exchange,Wheel:exchange
5757,2828,5747,5747,266540.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
5762,2828,5747,5747,266540.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
5763,2828,5747,5747,613800.0,Wheel:exchange,Wheel:exchange
5767,2828,5747,5747,534100.0,Wheel:exchange,Wheel:exchange
5772,2828,4454,5773,153070.0,Wheel:exchange,Wheel:exchange
5791,2828,4454,5773,153070.0,Wheel:exchange,Wheel:exchange
5793,2828,4454,5793,198945.0,Wheel:exchange,Wheel:exchange
5797,2828,4454,5793,339948.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
5804,2828,4454,5793,339948.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
5809,2828,5809,5809,849760.0,Wheel:exchange,Wheel:exchange
5811,2828,5809,5809,185920.0,Wheel:exchange,Wheel:exchange
5830,2828,5809,5809,79240.0,Wheel:exchange,Wheel:exchange
5831,2828,5809,5809,401080.0,Wheel:exchange,Wheel:exchange
5840,2828,5809,5809,374930.0,Wheel:exchange,Wheel:exchange
5841,2828,5809,5809,374930.0,Wheel:exchange,Wheel:exchange
5850,2828,5809,5809,401080.0,Wheel:exchange,Wheel:exchange
5851,2828,5809,5809,79240.0,Wheel:exchange,Wheel:exchange
5864,2828,5809,5862,173860.0,Wheel:exchange,Wheel:exchange
5866,2828,5809,5862,154200.0,Wheel:exchange,Wheel:exchange
5867,2828,5809,5862,166515.0,Wheel:exchange,Wheel:exchange
5868,2828,5809,5862,159242.0,Wheel:exchange,Wheel:exchange
5869,2828,5809,5862,140151.0,Wheel:exchange,Wheel:exchange
5870,2828,5809,5862,265620.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
5884,2828,5809,5862,478989.0,"Front bumper:sheet_metal,exchange;Bumper:coating","Front bumper:sheet_metal,exchange;Bumper:coating"
5885,2828,5809,5862,448519.0,"Front bumper:sheet_metal,exchange;Bumper:coating","Front bumper:sheet_metal,exchange;Bumper:coating"
5886,2828,5809,5862,263390.0,Wheel:exchange,Wheel:exchange
5889,2828,5809,5862,599556.0,Wheel:exchange,Wheel:exchange
5903,2828,5809,5862,307330.0,Wheel:exchange,Wheel:exchange
5919,2828,5809,5862,110220.0,Wheel:exchange,Wheel:exchange
5925,2828,5809,5862,202700.0,Wheel:exchange,Wheel:exchange
5927,2828,5809,5862,489650.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
5941,2828,5809,5862,489650.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
5943,2828,5809,5862,202700.0,Wheel:exchange,Wheel:exchange
5949,2828,5809,5862,110220.0,Wheel:exchange,Wheel:exchange
5965,2828,5809,5862,307330.0,Wheel:exchange,Wheel:exchange
5979,2828,5809,5862,599556.0,Wheel:exchange,Wheel:exchange
5982,2828,5809,5862,263390.0,Wheel:exchange,Wheel:exchange
5983,2828,5809,5862,448519.0,"Front bumper:sheet_metal,exchange;Bumper:coating","Front bumper:sheet_metal,exchange;Bumper:coating"
5984,2828,5809,5862,478989.0,"Front bumper:sheet_metal,exchange;Bumper:coating","Front bumper:sheet_metal,exchange;Bumper:coating"
5992,2828,2975,5991,296997.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
6001,2828,2975,5991,296997.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
6005,2828,2975,6004,251529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6007,2828,2975,6004,420539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6008,2828,2975,6004,419469.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6010,2828,2975,6004,275350.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6013,2828,2975,6004,626110.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6014,2828,2975,6004,275349.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6015,2828,2975,6004,531448.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6016,2828,2975,6004,480677.0,Wheel:exchange,Wheel:exchange
6018,2828,2975,6004,437839.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6022,2828,2975,6004,279929.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6025,2828,2975,6004,307688.0,"Front bumper:coating,exchange","Front bumper:coating,exchange"
6029,2828,2975,6004,703670.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6030,2828,2975,6004,342238.0,"Front bumper:coating,exchange","Front bumper:coating,exchange"
6035,2828,2975,6004,383749.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6036,2828,2975,6004,337019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6037,2828,2975,6004,388839.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6038,2828,2975,6004,323689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6039,2828,2975,6004,488929.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6040,2828,2975,6004,766508.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6041,2828,2975,6004,366419.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6043,2828,2975,6004,499809.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6044,2828,2975,6004,458779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6045,2828,2975,6004,558422.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6047,2828,2975,6004,18690.0,Wheel:exchange,Wheel:exchange
6049,2828,2975,6004,203730.0,Wheel:exchange,Wheel:exchange
6053,2828,2975,6004,100640.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6055,2828,2975,6004,182600.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6057,2828,2975,6004,455000.0,Wheel:exchange,Wheel:exchange
6060,2828,2975,6004,821269.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6061,2828,2975,6004,458299.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6062,2828,2975,6004,540309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6063,2828,2975,6004,506639.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
6064,2828,2975,6004,390389.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6066,2828,2975,6004,459359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6070,2828,2975,6004,484660.0,Wheel:exchange,Wheel:exchange
6073,2828,2975,6004,469600.0,Wheel:exchange,Wheel:exchange
6080,2828,2975,6004,480139.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6081,2828,2975,6004,376629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6082,2828,2975,6004,618829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6084,2828,2975,6004,634997.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6085,2828,2975,6004,462167.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6086,2828,2975,6004,429589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6087,2828,2975,6004,429589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6088,2828,2975,6004,608409.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6090,2828,2975,6004,6870.0,Side mirror:exchange,Side mirror:exchange
6095,2828,2975,6004,293869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6096,2828,2975,6004,349849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6100,2828,2975,6004,303937.0,Wheel:exchange,Wheel:exchange
6101,2828,2975,6004,382589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6102,2828,2975,6004,337769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6105,2828,2975,6004,340373.0,Wheel:exchange,Wheel:exchange
6107,2828,2975,6004,682399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6108,2828,2975,6004,682329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6109,2828,2975,6004,682399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6111,2828,2975,6004,382359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6112,2828,2975,6004,376629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6113,2828,2975,6004,755259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6114,2828,2975,6004,367559.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6115,2828,2975,6004,48960.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6124,2828,2975,6004,550799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6126,2828,2975,6004,623529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6131,2828,2975,6004,623529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6133,2828,2975,6004,550799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6142,2828,2975,6004,48960.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6143,2828,2975,6004,367559.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6144,2828,2975,6004,755259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6145,2828,2975,6004,376629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6146,2828,2975,6004,382359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6148,2828,2975,6004,682399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6149,2828,2975,6004,682329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6150,2828,2975,6004,682399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6152,2828,2975,6004,340373.0,Wheel:exchange,Wheel:exchange
6155,2828,2975,6004,337769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6156,2828,2975,6004,382589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6157,2828,2975,6004,303937.0,Wheel:exchange,Wheel:exchange
6161,2828,2975,6004,349849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6162,2828,2975,6004,293869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6167,2828,2975,6004,6870.0,Side mirror:exchange,Side mirror:exchange
6169,2828,2975,6004,608409.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6170,2828,2975,6004,429589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6171,2828,2975,6004,429589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6172,2828,2975,6004,462167.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6173,2828,2975,6004,634997.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6175,2828,2975,6004,618829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6176,2828,2975,6004,376629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6177,2828,2975,6004,480139.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6184,2828,2975,6004,469600.0,Wheel:exchange,Wheel:exchange
6187,2828,2975,6004,484660.0,Wheel:exchange,Wheel:exchange
6191,2828,2975,6004,459359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6193,2828,2975,6004,390389.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6194,2828,2975,6004,506639.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
6195,2828,2975,6004,540309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6196,2828,2975,6004,458299.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6197,2828,2975,6004,821269.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6200,2828,2975,6004,455000.0,Wheel:exchange,Wheel:exchange
6202,2828,2975,6004,182600.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6204,2828,2975,6004,100640.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
6208,2828,2975,6004,203730.0,Wheel:exchange,Wheel:exchange
6210,2828,2975,6004,18690.0,Wheel:exchange,Wheel:exchange
6212,2828,2975,6004,558422.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6213,2828,2975,6004,458779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6214,2828,2975,6004,499809.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6216,2828,2975,6004,366419.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6217,2828,2975,6004,766508.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6218,2828,2975,6004,488929.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6220,2828,6220,6221,217539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6222,2828,6220,6221,242629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6224,2828,6220,6221,381897.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6225,2828,6220,6221,5500.0,Side mirror:exchange,Side mirror:exchange
6226,2828,6220,6221,586689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6227,2828,6220,6221,688089.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6228,2828,6220,6221,575099.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6230,2828,6220,6221,682698.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6231,2828,6220,6221,995230.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6234,2828,6220,6221,995230.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6235,2828,6220,6221,682698.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6237,2828,6220,6221,575099.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6238,2828,6220,6221,688089.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6239,2828,6220,6221,586689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6240,2828,6220,6221,5500.0,Side mirror:exchange,Side mirror:exchange
6241,2828,6220,6221,381897.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6243,2828,5809,6244,257838.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
6256,2828,6257,6257,323439.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6257,2828,6257,6257,490579.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
6258,2828,6257,6257,1573799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6260,2828,6257,6257,345510.0,Side mirror:exchange,Side mirror:exchange
6261,2828,6257,6257,538069.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6264,2828,6257,6257,406499.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
6265,2828,6257,6257,841319.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6267,2828,6257,6257,364779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6269,2828,6257,6257,313999.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6270,2828,6257,6257,297919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6271,2828,6257,6257,649057.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6272,2828,6257,6257,688890.0,Wheel:exchange,Wheel:exchange
6273,2828,6257,6257,505569.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6274,2828,6257,6257,494449.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6275,2828,6257,6257,540179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6277,2828,6257,6257,275849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6278,2828,6257,6257,420739.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6280,2828,6257,6257,3474712.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6281,2828,6257,6257,433259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6284,2828,6257,6257,277789.0,Side mirror:exchange,Side mirror:exchange
6287,2828,6257,6257,277789.0,Side mirror:exchange,Side mirror:exchange
6290,2828,6257,6257,433259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6291,2828,6257,6257,3474712.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6293,2828,6257,6257,420739.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6294,2828,6257,6257,275849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6296,2828,6257,6257,540179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6297,2828,6257,6257,494449.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6298,2828,6257,6257,505569.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6299,2828,6257,6257,688890.0,Wheel:exchange,Wheel:exchange
6300,2828,6257,6257,649057.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
6301,2828,6257,6257,297919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
6302,2828,6257,6257,313999.0,"Bumper:coating,exchange","Bumper:coating,exchange"
